year,constructorId,name,races,wins,podiums,avg_finish,total_points,win_rate,podium_rate,avg_points,TDI,inv_avg_finish,TDI_normalized,TDI_rank,poles,one_two_finishes,max_possible_points,points_eff,win_rate_alt,pole_rate,one_two_rate,TDI_alt,TDI_og_pct
1950,alta,Alta,2,0,0,13.333333333333334,0.0,0.0,0.0,0.0,0.1103960396039603,0.7359735973597359,0.0746187529623557,12.0,0,0,50,0.0,0.0,0.0,0.0,0.0,11.03960396039603
1950,era,ERA,3,0,0,14.125,0.0,0.0,0.0,0.0,0.1080445544554455,0.7202970297029703,0.0718922985271928,13.0,0,0,75,0.0,0.0,0.0,0.0,0.0,10.80445544554455
1950,simca-gordini,Simca-Gordini,3,0,0,17.0,0.0337078651685393,0.0,0.0,1.0,0.1062465235287573,0.6633663366336633,0.0698075524688452,14.0,0,0,75,0.00044943820224719065,0.0,0.0,0.0,0.017977528089887628,10.62465235287573
1950,cooper,Cooper,1,0,0,15.0,0.0,0.0,0.0,0.0,0.1054455445544554,0.7029702970297029,0.0688788488883284,15.0,0,0,25,0.0,0.0,0.0,0.0,0.0,10.54455445544554
1950,langley,Langley,1,0,0,17.0,0.0,0.0,0.0,0.0,0.0995049504950495,0.6633663366336633,0.0619909639994955,16.0,0,0,25,0.0,0.0,0.0,0.0,0.0,9.95049504950495
1950,ewing,Ewing,1,0,0,18.0,0.0,0.0,0.0,0.0,0.0965346534653465,0.6435643564356436,0.0585470215550791,17.0,0,0,25,0.0,0.0,0.0,0.0,0.0,9.653465346534649
1950,rae,Rae,1,0,0,23.0,0.0,0.0,0.0,0.0,0.0816831683168316,0.5445544554455446,0.041327309332997,18.0,0,0,25,0.0,0.0,0.0,0.0,0.0,8.16831683168316
1950,olson,Olson,1,0,0,24.0,0.0,0.0,0.0,0.0,0.0787128712871287,0.5247524752475248,0.0378833668885806,19.0,0,0,25,0.0,0.0,0.0,0.0,0.0,7.87128712871287
1950,wetteroth,Wetteroth,1,0,0,25.0,0.0,0.0,0.0,0.0,0.0757425742574257,0.504950495049505,0.0344394244441642,20.0,0,0,25,0.0,0.0,0.0,0.0,0.0,7.574257425742569
1950,snowberger,Snowberger,1,0,0,28.0,0.0,0.0,0.0,0.0,0.0668316831683168,0.4455445544554455,0.0241075971109149,21.0,0,0,25,0.0,0.0,0.0,0.0,0.0,6.683168316831679
1950,adams,Adams,1,0,0,29.5,0.0,0.0,0.0,0.0,0.0623762376237623,0.4158415841584159,0.0189416834442903,22.0,0,0,25,0.0,0.0,0.0,0.0,0.0,6.23762376237623
1950,watson,Watson,1,0,0,35.0,0.0,0.0,0.0,0.0,0.046039603960396,0.306930693069307,0.0,23.0,0,0,25,0.0,0.0,0.0,0.0,0.0,4.6039603960396
1951,kurtis-kraft,Kurtis Kraft,1,1,3,15.058823529411764,0.2209302325581395,1.0,1.0,19.0,0.749456867711395,0.7018054746651136,1.0,1.0,0,0,25,0.00883720930232558,1.0,0.0,0.0,30.353488372093025,74.94568677113949
1951,alfa-romeo,Alfa Romeo,7,4,10,7.6,0.872093023255814,0.5714285714285714,0.4761904761904762,10.714285714285714,0.6208919662730392,0.8495049504950495,0.8164530541974478,2.0,0,0,175,0.0049833887043189366,0.5714285714285714,0.0,0.0,17.342192691029897,62.08919662730392
1951,ferrari,Ferrari,7,3,11,8.617647058823529,1.0,0.4285714285714285,0.5238095238095238,12.285714285714286,0.6053554094905289,0.8293535235876529,0.794272136125613,3.0,0,0,175,0.005714285714285714,0.42857142857142855,0.0,0.0,13.085714285714284,60.53554094905289
1951,sherman,Sherman,1,0,0,5.0,0.0348837209302325,0.0,0.0,3.0,0.1421252590375316,0.900990099009901,0.1329370565815909,4.0,0,0,25,0.0013953488372093002,0.0,0.0,0.0,0.055813953488372016,14.212525903753159
1951,moore,Moore,1,0,0,7.0,0.0,0.0,0.0,0.0,0.1292079207920792,0.8613861386138614,0.1144954916107025,5.0,0,0,25,0.0,0.0,0.0,0.0,0.0,12.92079207920792
1951,talbot-lago,Talbot-Lago,7,0,0,12.377777777777778,0.0581395348837209,0.0,0.0,0.7142857142857143,0.1248622304090874,0.7548954895489549,0.1082913240013638,6.0,0,0,175,0.0003322259136212623,0.0,0.0,0.0,0.013289036544850493,12.48622304090874
1951,era,ERA,1,0,0,9.5,0.0,0.0,0.0,0.0,0.1217821782178217,0.8118811881188119,0.1038940572023042,7.0,0,0,25,0.0,0.0,0.0,0.0,0.0,12.17821782178217
1951,osca,O.S.C.A.,1,0,0,10.0,0.0,0.0,0.0,0.0,0.1202970297029702,0.801980198019802,0.1017737703206245,8.0,0,0,25,0.0,0.0,0.0,0.0,0.0,12.02970297029702
1951,hwm,HWM,1,0,0,12.5,0.0,0.0,0.0,0.0,0.1128712871287128,0.7524752475247525,0.0911723359122261,9.0,0,0,25,0.0,0.0,0.0,0.0,0.0,11.287128712871281
1951,schroeder,Schroeder,1,0,0,15.5,0.0232558139534883,0.0,0.0,2.0,0.1086115588303016,0.693069306930693,0.0850908929182611,10.0,0,0,25,0.000930232558139532,0.0,0.0,0.0,0.037209302325581284,10.861155883030161
1951,simca-gordini,Simca-Gordini,4,0,0,14.461538461538462,0.0,0.0,0.0,0.0,0.107044935262757,0.7136329017517136,0.0828542873764058,11.0,0,0,100,0.0,0.0,0.0,0.0,0.0,10.7044935262757
1951,brm,BRM,2,0,0,16.4,0.0232558139534883,0.0,0.0,1.0,0.1059382915035689,0.6752475247524753,0.0812743765312377,12.0,0,0,50,0.000465116279069766,0.0,0.0,0.0,0.018604651162790642,10.593829150356889
1951,alta,Alta,1,0,0,15.0,0.0,0.0,0.0,0.0,0.1054455445544554,0.7029702970297029,0.0805709015038277,13.0,0,0,25,0.0,0.0,0.0,0.0,0.0,10.54455445544554
1951,kuzma,Kuzma,1,0,0,16.0,0.0,0.0,0.0,0.0,0.1024752475247524,0.6831683168316831,0.0763303277404683,14.0,0,0,25,0.0,0.0,0.0,0.0,0.0,10.24752475247524
1951,deidt,Deidt,1,0,0,16.5,0.0,0.0,0.0,0.0,0.1009900990099009,0.6732673267326732,0.0742100408587887,15.0,0,0,25,0.0,0.0,0.0,0.0,0.0,10.09900990099009
1951,pawl,Pawl,1,0,0,17.0,0.0,0.0,0.0,0.0,0.0995049504950495,0.6633663366336633,0.072089753977109,16.0,0,0,25,0.0,0.0,0.0,0.0,0.0,9.95049504950495
1951,maserati,Maserati,6,0,0,19.266666666666666,0.0,0.0,0.0,0.0,0.0927722772277227,0.6184818481848184,0.0624777867801611,17.0,0,0,150,0.0,0.0,0.0,0.0,0.0,9.27722772277227
1951,hall,Hall,1,0,0,20.0,0.0,0.0,0.0,0.0,0.0905940594059405,0.6039603960396039,0.0593680326870309,18.0,0,0,25,0.0,0.0,0.0,0.0,0.0,9.059405940594049
1951,marchese,Marchese,1,0,0,21.0,0.0,0.0,0.0,0.0,0.0876237623762376,0.5841584158415842,0.0551274589236716,19.0,0,0,25,0.0,0.0,0.0,0.0,0.0,8.76237623762376
1951,veritas,Veritas,1,0,0,21.0,0.0,0.0,0.0,0.0,0.0876237623762376,0.5841584158415842,0.0551274589236716,19.0,0,0,25,0.0,0.0,0.0,0.0,0.0,8.76237623762376
1951,bromme,Bromme,1,0,0,28.0,0.0,0.0,0.0,0.0,0.0668316831683168,0.4455445544554455,0.0254434425801561,20.0,0,0,25,0.0,0.0,0.0,0.0,0.0,6.683168316831679
1951,trevis,Trevis,1,0,0,30.0,0.0,0.0,0.0,0.0,0.0608910891089108,0.4059405940594059,0.0169622950534374,21.0,0,0,25,0.0,0.0,0.0,0.0,0.0,6.08910891089108
1951,lesovsky,Lesovsky,1,0,0,31.0,0.0,0.0,0.0,0.0,0.0579207920792079,0.3861386138613861,0.012721721290078,22.0,0,0,25,0.0,0.0,0.0,0.0,0.0,5.79207920792079
1951,watson,Watson,1,0,0,34.0,0.0,0.0,0.0,0.0,0.049009900990099,0.3267326732673267,0.0,23.0,0,0,25,0.0,0.0,0.0,0.0,0.0,4.9009900990099
1952,ferrari,Ferrari,8,7,17,11.137254901960784,1.0,0.875,1.0,15.0625,0.8731690448456609,0.7794602989710736,1.0,1.0,0,0,200,0.005,0.875,0.0,0.0,26.450000000000003,87.3169044845661
1952,kuzma,Kuzma,1,1,1,1.0,0.0663900414937759,1.0,0.4705882352941176,8.0,0.6279547700925816,0.9801980198019802,0.7035357918216162,2.0,0,0,25,0.0026556016597510364,1.0,0.0,0.0,30.10622406639004,62.795477009258164
1952,kurtis-kraft,Kurtis Kraft,1,0,2,16.714285714285715,0.1078838174273859,0.0,0.9411764705882352,13.0,0.3572244879217863,0.669024045261669,0.3762227150666207,3.0,0,0,25,0.004315352697095436,0.0,0.0,0.0,0.17261410788381742,35.72244879217863
1952,gordini,Gordini,7,0,2,12.521739130434783,0.1410788381742738,0.0,0.134453781512605,2.4285714285714284,0.1746359284671601,0.7520447696943607,0.1554730349933249,4.0,0,0,175,0.0008061647895672789,0.0,0.0,0.0,0.03224659158269116,17.46359284671601
1952,cooper,Cooper,6,0,1,11.6875,0.0995850622406639,0.0,0.0784313725490195,2.0,0.1548095090507341,0.7685643564356436,0.1315028817906944,5.0,0,0,150,0.0006639004149377593,0.0,0.0,0.0,0.026556016597510376,15.48095090507341
1952,maserati,Maserati,6,0,1,16.6,0.0705394190871369,0.0,0.0784313725490195,1.4166666666666667,0.1344087962616129,0.6712871287128712,0.1068384075491698,6.0,0,0,150,0.000470262793914246,0.0,0.0,0.0,0.018810511756569843,13.440879626161289
1952,connaught,Connaught,3,0,0,12.25,0.0414937759336099,0.0,0.0,1.6666666666666667,0.1219126165728605,0.7574257425742574,0.091730518661334,7.0,0,0,75,0.0005532503457814653,0.0,0.0,0.0,0.022130013831258614,12.19126165728605
1952,heck,Heck,1,0,0,12.0,0.0,0.0,0.0,0.0,0.1143564356435643,0.7623762376237624,0.0825950912955652,8.0,0,0,25,0.0,0.0,0.0,0.0,0.0,11.43564356435643
1952,watson,Watson,1,0,0,12.0,0.0,0.0,0.0,0.0,0.1143564356435643,0.7623762376237624,0.0825950912955652,8.0,0,0,25,0.0,0.0,0.0,0.0,0.0,11.43564356435643
1952,frazer-nash,Frazer-Nash,4,0,0,13.75,0.0248962655601659,0.0,0.0,0.75,0.1141376689536173,0.7277227722772277,0.0823306022335958,9.0,0,0,100,0.000248962655601659,0.0,0.0,0.0,0.00995850622406636,11.413766895361729
1952,lesovsky,Lesovsky,1,0,0,14.333333333333334,0.0248962655601659,0.0,0.0,3.0,0.1124049956862906,0.7161716171617162,0.0802357991934909,10.0,0,0,25,0.000995850622406636,0.0,0.0,0.0,0.03983402489626544,11.24049956862906
1952,alta,Alta,2,0,0,15.0,0.0,0.0,0.0,0.0,0.1054455445544554,0.7029702970297029,0.0718218185178828,11.0,0,0,50,0.0,0.0,0.0,0.0,0.0,10.54455445544554
1952,sherman,Sherman,1,0,0,15.0,0.0,0.0,0.0,0.0,0.1054455445544554,0.7029702970297029,0.0718218185178828,11.0,0,0,25,0.0,0.0,0.0,0.0,0.0,10.54455445544554
1952,hwm,HWM,7,0,0,17.03846153846154,0.0165975103734439,0.0,0.0,0.2857142857142857,0.1027102103762881,0.6626047220106626,0.0685147978232262,12.0,0,0,175,9.484291641967942e-05,0.0,0.0,0.0,0.003793716656787177,10.27102103762881
1952,balsa,Balsa,1,0,0,16.0,0.0,0.0,0.0,0.0,0.1024752475247524,0.6831683168316831,0.0682307275919887,13.0,0,0,25,0.0,0.0,0.0,0.0,0.0,10.24752475247524
1952,trevis,Trevis,1,0,0,16.0,0.0,0.0,0.0,0.0,0.1024752475247524,0.6831683168316831,0.0682307275919887,13.0,0,0,25,0.0,0.0,0.0,0.0,0.0,10.24752475247524
1952,veritas,Veritas,3,0,0,16.77777777777778,0.0,0.0,0.0,0.0,0.1001650165016501,0.6677667766776678,0.0654376568718488,14.0,0,0,75,0.0,0.0,0.0,0.0,0.0,10.016501650165011
1952,nacke,Nacke,1,0,0,18.0,0.0,0.0,0.0,0.0,0.0965346534653465,0.6435643564356436,0.0610485457402004,15.0,0,0,25,0.0,0.0,0.0,0.0,0.0,9.653465346534649
1952,era,ERA,3,0,0,19.666666666666668,0.0,0.0,0.0,0.0,0.0915841584158415,0.6105610561056105,0.0550633941970434,16.0,0,0,75,0.0,0.0,0.0,0.0,0.0,9.15841584158415
1952,reif,Reif,1,0,0,20.0,0.0,0.0,0.0,0.0,0.0905940594059405,0.6039603960396039,0.0538663638884121,17.0,0,0,25,0.0,0.0,0.0,0.0,0.0,9.059405940594049
1952,simca-gordini,Simca-Gordini,6,0,0,20.0,0.0,0.0,0.0,0.0,0.0905940594059405,0.6039603960396039,0.0538663638884121,17.0,0,0,150,0.0,0.0,0.0,0.0,0.0,9.059405940594049
1952,afm,AFM,2,0,0,21.2,0.0,0.0,0.0,0.0,0.087029702970297,0.5801980198019803,0.0495570547773391,18.0,0,0,50,0.0,0.0,0.0,0.0,0.0,8.7029702970297
1952,bromme,Bromme,1,0,0,22.0,0.0,0.0,0.0,0.0,0.0846534653465346,0.5643564356435644,0.0466841820366238,19.0,0,0,25,0.0,0.0,0.0,0.0,0.0,8.46534653465346
1952,stevens,Stevens,1,0,0,23.0,0.0,0.0,0.0,0.0,0.0816831683168316,0.5445544554455446,0.0430930911107297,20.0,0,0,25,0.0,0.0,0.0,0.0,0.0,8.16831683168316
1952,deidt,Deidt,1,0,0,24.0,0.0,0.0,0.0,0.0,0.0787128712871287,0.5247524752475248,0.0395020001848355,21.0,0,0,25,0.0,0.0,0.0,0.0,0.0,7.87128712871287
1952,osca,O.S.C.A.,1,0,0,24.0,0.0,0.0,0.0,0.0,0.0787128712871287,0.5247524752475248,0.0395020001848355,21.0,0,0,25,0.0,0.0,0.0,0.0,0.0,7.87128712871287
1952,aston-butterworth,Aston Butterworth,4,0,0,25.25,0.0,0.0,0.0,0.0,0.075,0.5,0.0350131365274678,22.0,0,0,100,0.0,0.0,0.0,0.0,0.0,7.5
1952,krakau,Krakau,1,0,0,33.0,0.0,0.0,0.0,0.0,0.0519801980198019,0.3465346534653465,0.0071821818517882,23.0,0,0,25,0.0,0.0,0.0,0.0,0.0,5.19801980198019
1952,cisitalia,Cisitalia,1,0,0,35.0,0.0,0.0,0.0,0.0,0.046039603960396,0.306930693069307,0.0,24.0,0,0,25,0.0,0.0,0.0,0.0,0.0,4.6039603960396
1953,ferrari,Ferrari,8,7,16,8.98,1.0,0.875,0.6666666666666666,15.3125,0.7962433993399339,0.8221782178217821,1.0,1.0,0,0,200,0.005,0.875,0.0,0.0,26.450000000000003,79.6243399339934
1953,kurtis-kraft,Kurtis Kraft,1,1,3,21.63636363636364,0.1959183673469387,1.0,1.0,24.0,0.7249172468267234,0.5715571557155714,0.9088922694111788,2.0,0,0,25,0.007836734693877549,1.0,0.0,0.0,30.3134693877551,72.49172468267234
1953,maserati,Maserati,8,1,8,10.133333333333333,0.5346938775510204,0.125,0.3333333333333333,8.1875,0.3539230989425473,0.7993399339933993,0.4350066933007823,3.0,0,0,200,0.002673469387755102,0.125,0.0,0.0,3.856938775510204,35.39230989425473
1953,gordini,Gordini,8,0,0,15.620689655172416,0.0326530612244898,0.0,0.0,0.5,0.1101325241602274,0.690679412768863,0.1236032988270981,4.0,0,0,200,0.000163265306122449,0.0,0.0,0.0,0.00653061224489796,11.01325241602274
1953,greifzu,Greifzu,1,0,0,15.0,0.0,0.0,0.0,0.0,0.1054455445544554,0.7029702970297029,0.1176164334186649,5.0,0,0,25,0.0,0.0,0.0,0.0,0.0,10.54455445544554
1953,cooper,Cooper,7,0,0,15.761904761904765,0.0,0.0,0.0,0.0,0.1031824611032531,0.6878830740216879,0.1147257069444735,6.0,0,0,175,0.0,0.0,0.0,0.0,0.0,10.31824611032531
1953,heck,Heck,1,0,0,16.0,0.0,0.0,0.0,0.0,0.1024752475247524,0.6831683168316831,0.1138223549212886,7.0,0,0,25,0.0,0.0,0.0,0.0,0.0,10.24752475247524
1953,hwm,HWM,6,0,0,17.833333333333332,0.0,0.0,0.0,0.0,0.097029702970297,0.6468646864686469,0.1068665443427655,8.0,0,0,150,0.0,0.0,0.0,0.0,0.0,9.702970297029701
1953,simca-gordini,Simca-Gordini,2,0,0,18.0,0.0,0.0,0.0,0.0,0.0965346534653465,0.6435643564356436,0.1062341979265361,9.0,0,0,50,0.0,0.0,0.0,0.0,0.0,9.653465346534649
1953,connaught,Connaught,6,0,0,19.33333333333333,0.0,0.0,0.0,0.0,0.0925742574257425,0.6171617161716172,0.101175426596701,10.0,0,0,150,0.0,0.0,0.0,0.0,0.0,9.25742574257425
1953,schroeder,Schroeder,1,0,0,20.0,0.0,0.0,0.0,0.0,0.0905940594059405,0.6039603960396039,0.0986460409317835,11.0,0,0,25,0.0,0.0,0.0,0.0,0.0,9.059405940594049
1953,osca,O.S.C.A.,4,0,0,21.285714285714285,0.0,0.0,0.0,0.0,0.0867751060820367,0.5785007072135786,0.0937679400065854,12.0,0,0,100,0.0,0.0,0.0,0.0,0.0,8.67751060820367
1953,kuzma,Kuzma,1,0,0,22.166666666666668,0.0,0.0,0.0,0.0,0.0841584158415841,0.561056105610561,0.0904255375208015,13.0,0,0,25,0.0,0.0,0.0,0.0,0.0,8.415841584158409
1953,veritas,Veritas,2,0,0,22.375,0.0,0.0,0.0,0.0,0.083539603960396,0.556930693069307,0.0896351045005148,14.0,0,0,50,0.0,0.0,0.0,0.0,0.0,8.3539603960396
1953,emw,EMW,1,0,0,23.0,0.0,0.0,0.0,0.0,0.0816831683168316,0.5445544554455446,0.0872638054396546,15.0,0,0,25,0.0,0.0,0.0,0.0,0.0,8.16831683168316
1953,afm,AFM,2,0,0,27.5,0.0,0.0,0.0,0.0,0.0683168316831683,0.4554455445544554,0.0701904522014613,16.0,0,0,50,0.0,0.0,0.0,0.0,0.0,6.83168316831683
1953,stevens,Stevens,1,0,0,29.0,0.0,0.0,0.0,0.0,0.0638613861386138,0.4257425742574258,0.0644993344553969,17.0,0,0,25,0.0,0.0,0.0,0.0,0.0,6.386138613861379
1953,turner,Turner,1,0,0,33.0,0.0,0.0,0.0,0.0,0.0519801980198019,0.3465346534653465,0.0493230204658917,18.0,0,0,25,0.0,0.0,0.0,0.0,0.0,5.19801980198019
1953,lesovsky,Lesovsky,1,0,0,38.0,0.0,0.0,0.0,0.0,0.0371287128712871,0.2475247524752475,0.0303526279790103,19.0,0,0,25,0.0,0.0,0.0,0.0,0.0,3.71287128712871
1953,watson,Watson,1,0,0,41.0,0.0,0.0,0.0,0.0,0.0282178217821782,0.188118811881188,0.0189703924868814,20.0,0,0,25,0.0,0.0,0.0,0.0,0.0,2.8217821782178203
1953,bromme,Bromme,1,0,0,45.0,0.0,0.0,0.0,0.0,0.0163366336633663,0.1089108910891089,0.0037940784973762,21.0,0,0,25,0.0,0.0,0.0,0.0,0.0,1.63366336633663
1953,del-roy,Del Roy,1,0,0,46.0,0.0,0.0,0.0,0.0,0.0133663366336633,0.089108910891089,0.0,22.0,0,0,25,0.0,0.0,0.0,0.0,0.0,1.33663366336633
1954,kurtis-kraft,Kurtis Kraft,1,1,2,25.37142857142857,0.2242152466367713,1.0,1.0,18.0,0.7194823704023189,0.4975954738330976,1.0,1.0,0,0,25,0.008968609865470852,1.0,0.0,0.0,30.35874439461883,71.94823704023189
1954,mercedes,Mercedes,6,4,7,6.555555555555555,0.7491280518186347,0.6666666666666666,0.5833333333333334,10.023333333333332,0.6595203298356742,0.8701870187018702,0.9166594720964252,2.0,0,0,150,0.004994187012124232,0.6666666666666666,0.0,0.0,20.19976748048497,65.95203298356742
1954,ferrari,Ferrari,8,2,12,10.063829787234043,1.0,0.25,0.75,10.035,0.5951074362755425,0.8007162418369497,0.8271327564882116,3.0,0,0,200,0.005,0.25,0.0,0.0,7.7,59.510743627554255
1954,maserati,Maserati,8,2,5,12.119402985074627,0.5782262082710513,0.25,0.3125,5.8025,0.3952720149658698,0.7600118220777301,0.5493838782246218,4.0,0,0,200,0.0028911310413552564,0.25,0.0,0.0,7.61564524165421,39.527201496586976
1954,kuzma,Kuzma,1,0,1,14.75,0.0747384155455904,0.0,0.5,6.0,0.2461358019209992,0.7079207920792079,0.342101227280059,5.0,0,0,25,0.0029895366218236157,0.0,0.0,0.0,0.11958146487294463,24.61358019209992
1954,phillips,Phillips,1,0,0,8.0,0.0,0.0,0.0,0.0,0.1262376237623762,0.8415841584158416,0.1754561737097003,6.0,0,0,25,0.0,0.0,0.0,0.0,0.0,12.623762376237622
1954,gordini,Gordini,8,0,0,14.12,0.0515695067264573,0.0,0.0,0.5175,0.1183733072858855,0.7203960396039604,0.164525653658051,7.0,0,0,200,0.0002578475336322865,0.0,0.0,0.0,0.010313901345291459,11.837330728588551
1954,klenk,Klenk,1,0,0,15.0,0.0,0.0,0.0,0.0,0.1054455445544554,0.7029702970297029,0.1465575098045732,8.0,0,0,25,0.0,0.0,0.0,0.0,0.0,10.54455445544554
1954,connaught,Connaught,1,0,0,15.8,0.0,0.0,0.0,0.0,0.103069306930693,0.6871287128712871,0.1432548053582729,9.0,0,0,25,0.0,0.0,0.0,0.0,0.0,10.3069306930693
1954,hwm,HWM,1,0,0,17.0,0.0,0.0,0.0,0.0,0.0995049504950495,0.6633663366336633,0.1383007486888226,10.0,0,0,25,0.0,0.0,0.0,0.0,0.0,9.95049504950495
1954,lancia,Lancia,1,0,0,20.5,0.0124564025909317,0.0,0.0,1.0,0.0916001914092754,0.594059405940594,0.127314017934942,11.0,0,0,25,0.000498256103637268,0.0,0.0,0.0,0.01993024414549072,9.16001914092754
1954,vanwall,Vanwall,3,0,0,19.666666666666668,0.0,0.0,0.0,0.0,0.0915841584158415,0.6105610561056105,0.1272917338678218,12.0,0,0,75,0.0,0.0,0.0,0.0,0.0,9.15841584158415
1954,stevens,Stevens,1,0,0,23.0,0.0,0.0,0.0,0.0,0.0816831683168316,0.5445544554455446,0.1135304653415708,13.0,0,0,25,0.0,0.0,0.0,0.0,0.0,8.16831683168316
1954,cooper,Cooper,1,0,0,25.666666666666668,0.0,0.0,0.0,0.0,0.0737623762376237,0.4917491749174917,0.10252145052057,14.0,0,0,25,0.0,0.0,0.0,0.0,0.0,7.37623762376237
1954,pankratz,Pankratz,1,0,0,27.0,0.0,0.0,0.0,0.0,0.0698019801980198,0.4653465346534653,0.0970169431100696,15.0,0,0,25,0.0,0.0,0.0,0.0,0.0,6.980198019801979
1954,pawl,Pawl,1,0,0,36.5,0.0,0.0,0.0,0.0,0.0415841584158415,0.2772277227722772,0.0577973278102542,16.0,0,0,25,0.0,0.0,0.0,0.0,0.0,4.158415841584151
1954,nichels,Nichels,1,0,0,41.0,0.0,0.0,0.0,0.0,0.0282178217821782,0.188118811881188,0.0392196152998153,17.0,0,0,25,0.0,0.0,0.0,0.0,0.0,2.8217821782178203
1954,schroeder,Schroeder,1,0,0,48.0,0.0,0.0,0.0,0.0,0.0074257425742574,0.0495049504950495,0.0103209513946882,18.0,0,0,25,0.0,0.0,0.0,0.0,0.0,0.74257425742574
1954,bromme,Bromme,1,0,0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,25,0.0,0.0,0.0,0.0,0.0,0.0
1955,kurtis-kraft,Kurtis Kraft,1,1,3,16.26086956521739,0.2658227848101265,1.0,1.0,21.0,0.7548649443920726,0.6780025828669823,1.0,1.0,0,0,25,0.01063291139240506,1.0,0.0,0.0,30.4253164556962,75.48649443920726
1955,mercedes,Mercedes,6,5,10,9.708333333333334,1.0,0.8333333333333334,0.5555555555555556,13.166666666666666,0.7517189218921891,0.8077557755775577,0.995561639348323,2.0,0,0,150,0.006666666666666667,0.8333333333333334,0.0,0.0,25.266666666666666,75.17189218921891
1955,ferrari,Ferrari,6,1,5,8.586206896551724,0.430253164556962,0.1666666666666666,0.2777777777777778,5.665,0.3383248258479274,0.8299761010583817,0.4123515416499203,3.0,0,0,150,0.0028683544303797466,0.16666666666666666,0.0,0.0,5.1147341772151895,33.832482584792736
1955,maserati,Maserati,6,0,2,14.254901960784316,0.2911392405063291,0.0,0.1111111111111111,3.8333333333333335,0.1936643329262189,0.7177247136478353,0.2082667203685452,4.0,0,0,150,0.001940928270042194,0.0,0.0,0.0,0.07763713080168777,19.366433292621892
1955,lancia,Lancia,4,0,1,17.727272727272727,0.1012658227848101,0.0,0.0833333333333333,2.0,0.1384312323637427,0.6489648964896491,0.1303447028954691,5.0,0,0,100,0.001012658227848101,0.0,0.0,0.0,0.04050632911392404,13.84312323637427
1955,cooper,Cooper,1,0,0,14.0,0.0,0.0,0.0,0.0,0.1084158415841584,0.7227722772277227,0.0879994465008475,6.0,0,0,25,0.0,0.0,0.0,0.0,0.0,10.84158415841584
1955,kuzma,Kuzma,1,0,0,18.5,0.0379746835443038,0.0,0.0,3.0,0.1026444416593558,0.6336633663366337,0.0798572433435961,7.0,0,0,25,0.0015189873417721519,0.0,0.0,0.0,0.06075949367088608,10.26444416593558
1955,epperly,Epperly,1,0,0,16.0,0.0,0.0,0.0,0.0,0.1024752475247524,0.6831683168316831,0.0796185468341001,8.0,0,0,25,0.0,0.0,0.0,0.0,0.0,10.24752475247524
1955,vanwall,Vanwall,4,0,0,16.142857142857142,0.0,0.0,0.0,0.0,0.102050919377652,0.6803394625176804,0.0790199111436182,9.0,0,0,100,0.0,0.0,0.0,0.0,0.0,10.2050919377652
1955,phillips,Phillips,1,0,0,17.0,0.0,0.0,0.0,0.0,0.0995049504950495,0.6633663366336633,0.0754280970007264,10.0,0,0,25,0.0,0.0,0.0,0.0,0.0,9.95049504950495
1955,trevis,Trevis,1,0,0,17.5,0.0,0.0,0.0,0.0,0.098019801980198,0.6534653465346535,0.0733328720840396,11.0,0,0,25,0.0,0.0,0.0,0.0,0.0,9.8019801980198
1955,gordini,Gordini,5,0,0,17.6,0.0,0.0,0.0,0.0,0.0977227722772277,0.6514851485148514,0.0729138271007022,12.0,0,0,125,0.0,0.0,0.0,0.0,0.0,9.77227722772277
1955,connaught,Connaught,1,0,0,21.8,0.0,0.0,0.0,0.0,0.0852475247524752,0.5683168316831684,0.0553139378005327,13.0,0,0,25,0.0,0.0,0.0,0.0,0.0,8.524752475247519
1955,schroeder,Schroeder,1,0,0,22.0,0.0,0.0,0.0,0.0,0.0846534653465346,0.5643564356435644,0.054475847833858,14.0,0,0,25,0.0,0.0,0.0,0.0,0.0,8.46534653465346
1955,arzani-volpini,Arzani-Volpini,1,0,0,23.0,0.0,0.0,0.0,0.0,0.0816831683168316,0.5445544554455446,0.0502853980004843,15.0,0,0,25,0.0,0.0,0.0,0.0,0.0,8.16831683168316
1955,pawl,Pawl,1,0,0,24.0,0.0,0.0,0.0,0.0,0.0787128712871287,0.5247524752475248,0.0460949481671106,16.0,0,0,25,0.0,0.0,0.0,0.0,0.0,7.87128712871287
1955,hwm,HWM,1,0,0,25.0,0.0,0.0,0.0,0.0,0.0757425742574257,0.504950495049505,0.0419044983337369,17.0,0,0,25,0.0,0.0,0.0,0.0,0.0,7.574257425742569
1955,stevens,Stevens,1,0,0,33.0,0.0,0.0,0.0,0.0,0.0519801980198019,0.3465346534653465,0.0083808996667473,18.0,0,0,25,0.0,0.0,0.0,0.0,0.0,5.19801980198019
1955,pankratz,Pankratz,1,0,0,35.0,0.0,0.0,0.0,0.0,0.046039603960396,0.306930693069307,0.0,19.0,0,0,25,0.0,0.0,0.0,0.0,0.0,4.6039603960396
1956,ferrari,Ferrari,7,5,14,9.977777777777778,1.0,0.7142857142857143,1.0,11.5,0.8203630363036303,0.8024202420242024,1.0,1.0,0,0,175,0.005714285714285714,0.7142857142857143,0.0,0.0,21.657142857142855,82.03630363036302
